"tax_id","org_name","genome_size","gc_content","motility","gram_stain","sporulation","cell_shape","range_salinity","range_tmp","metabolism","optimum_tmp","ref_type","reference"
170187,"Streptococcus pneumoniae TIGR4",2160842,39.7,"No","+","No","Coccus",NA,"Mesophilic","Facultative",32.5,"doi","doi.org/10.1093/nar/gkw1017"
170187,"Streptococcus pneumoniae TIGR4",NA,39.6,"No","+","No","Coccus",NA,"Mesophilic","Facultative",32.5,"doi","doi.org/10.1093/nar/gkw1017"
487213,"Streptococcus pneumoniae Taiwan19F-14",2112148,39.8,"No","+","No","Coccus",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.69,NA,NA,NA,NA,NA,NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.74,NA,NA,NA,NA,NA,NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.76,NA,NA,NA,NA,NA,NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.77,NA,NA,NA,NA,NA,NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.7,NA,NA,NA,NA,NA,NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.71,NA,NA,NA,NA,NA,NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.72,NA,NA,NA,NA,NA,NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.85,NA,NA,NA,NA,NA,NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.75,NA,NA,NA,NA,NA,NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.67,NA,NA,NA,NA,NA,NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.65,NA,NA,NA,NA,NA,NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,2088090,37.93,NA,NA,NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,2069271,38.84,NA,NA,NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,2126190,38.16,NA,NA,NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.68,NA,NA,NA,NA,NA,NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.64,NA,NA,NA,NA,NA,NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,2045062,39.900063,"No","Positive",NA,"Cocci",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.66,NA,NA,NA,NA,NA,NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.62,NA,NA,NA,NA,NA,NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.71,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.54,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.79,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.81,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,40.22,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.49,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.68,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.7,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.76,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.86,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.87,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.9,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.69,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.53,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.82,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.74,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.77,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.84,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.51,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.59,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.75,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.58,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1313,NA,NA,39.61,NA,NA,NA,NA,NA,NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
873448,"Streptococcus porcinus str. Jelinkova 176",NA,37,NA,NA,NA,NA,NA,"Mesophilic","Anaerobe",37,"doi","doi.org/10.1093/nar/gkw1017"
1054460,NA,NA,38.31,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
875093,"Streptococcus pseudoporcinus LQ 940-04",NA,37.23,NA,NA,NA,"Coccus-shaped",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1210041,"Streptococcus pyogenes 06BA18369",NA,38.4,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1796152,38.48,"No","Positive","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1709790,38.6,"No","Positive","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1235829,"Streptococcus pyogenes A20",1837281,38.54,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
562016,NA,NA,38.58,"No","Positive",NA,"Cocci",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
562018,NA,NA,38.37,"No","Negative",NA,"Cocci",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1213458,"Streptococcus pyogenes BJCYGAS15",NA,38.3,"No","Positive","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1214224,"Streptococcus pyogenes HLJGAS12011",NA,38.3,"No","Positive","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1336746,"Streptococcus pyogenes HSC5",1818351,38.5,"No","Positive","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1150773,NA,1811124,38.64,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
160490,"Streptococcus pyogenes M1 GAS",1852441,38.5,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",32.5,"doi","doi.org/10.1093/nar/gkw1017"
294934,"Streptococcus pyogenes M49 591",NA,38.3,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
370552,"Streptococcus pyogenes MGAS10270",1928252,38.4,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
286636,"Streptococcus pyogenes MGAS10394",1899877,38.7,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",35,"doi","doi.org/10.1093/nar/gkw1017"
370554,"Streptococcus pyogenes MGAS10750",1937111,38.3,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
370553,"Streptococcus pyogenes MGAS2096",1860355,38.7,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
561522,NA,NA,38.96,"No","Positive",NA,"Cocci",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
198466,"Streptococcus pyogenes MGAS315",1900521,38.6,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",32.5,"doi","doi.org/10.1093/nar/gkw1017"
293653,"Streptococcus pyogenes MGAS5005",1838554,38.5,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",35,"doi","doi.org/10.1093/nar/gkw1017"
319701,"Streptococcus pyogenes MGAS6180",1897573,38.4,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",35,"doi","doi.org/10.1093/nar/gkw1017"
186103,"Streptococcus pyogenes MGAS8232",1895017,38.5,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",32.5,"doi","doi.org/10.1093/nar/gkw1017"
370551,"Streptococcus pyogenes MGAS9429",1836467,38.5,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
471876,"Streptococcus pyogenes NZ131",1815785,38.6,"No","+","No","Coccus",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1390076,"Streptococcus pyogenes SP1-LAU",NA,38.4,NA,"Positive",NA,"Cocci",NA,"Mesophilic",NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1390084,NA,NA,38.3,NA,"Positive",NA,"Cocci",NA,"Mesophilic",NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1390077,NA,NA,38.3,NA,"Positive",NA,"Cocci",NA,"Mesophilic",NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1390078,NA,NA,38.4,NA,"Positive",NA,"Cocci",NA,"Mesophilic",NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1390079,NA,NA,38.2,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1390080,NA,NA,38.4,NA,"Positive",NA,"Cocci",NA,"Mesophilic",NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1390081,NA,NA,38.4,NA,"Positive",NA,"Cocci",NA,"Mesophilic",NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1390082,NA,NA,38.4,NA,"Positive",NA,"Cocci",NA,"Mesophilic",NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1390083,NA,NA,38.4,NA,"Positive",NA,"Cocci",NA,"Mesophilic",NA,37,"doi","doi.org/10.1093/nar/gkw1017"
562017,NA,NA,38.56,"No","Positive",NA,"Cocci",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
193567,"Streptococcus pyogenes SSI-1",1894275,38.6,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",32.5,"doi","doi.org/10.1093/nar/gkw1017"
1437008,NA,1709442,38.6,"No","Positive","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1440772,NA,1795609,38.5,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
160491,"Streptococcus pyogenes str. Manfredo",1841271,38.6,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",32.5,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1844804,38.48,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1829516,38.5,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1908294,38.47,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1741982,38.52,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1854597,38.5384,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1747400,38.558887,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1896976,38.35,NA,NA,NA,NA,NA,"Mesophilic","Microaerophilic",37,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1741348,38.52,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1950469,38.32,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1702054,38.62,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1791306,38.53,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1791401,38.56,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1915554,38.5,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1900555,38.58636,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1853362,38.34545,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1314,NA,1810516,38.5,NA,NA,NA,NA,NA,NA,"Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
699248,"Streptococcus ratti FA-1",NA,40.79,"No","Positive",NA,"Cocci",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
699248,NA,NA,40.8,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1074494,NA,NA,34.25,"No","Positive",NA,"Cocci",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
596322,"Streptococcus salivarius SK126",NA,40.1,"No","+","No","Coccus",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1304,NA,NA,35.94,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1304,NA,2326348,39.67,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1304,NA,2108274,40.24,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1304,NA,NA,40.035072,"No","Positive",NA,NA,NA,"Mesophilic","Facultative",30,"doi","doi.org/10.1093/nar/gkw1017"
1304,NA,2188923,40.15,"No","Positive",NA,"Cocci",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
997356,"Streptococcus sanguinis ATCC 29667",NA,42.9,"Nonmotile",NA,"Nonsporulating","Coccus-shaped",NA,"Mesophile","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1073373,"Streptococcus sanguinis CC94A",NA,42.9,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1304891,NA,NA,43.041668,NA,NA,NA,NA,NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
888814,"Streptococcus sanguinis SK340",NA,43.02,"Nonmotile",NA,"Nonsporulating","Coccus-shaped",NA,"Mesophile","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
388919,"Streptococcus sanguinis SK36",2388435,43.4,"No","+","No","Coccus",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1074068,"Streptococcus sobrinus TCI-121",NA,38.03,"Nonmotile",NA,"Nonsporulating","Sphere-shaped",NA,"Mesophile","Anaerobe",37,"doi","doi.org/10.1093/nar/gkw1017"
1074132,"Streptococcus sobrinus TCI-157",NA,37.41,"Nonmotile",NA,"Nonsporulating","Sphere-shaped",NA,"Mesophile","Anaerobe",37,"doi","doi.org/10.1093/nar/gkw1017"
1074189,"Streptococcus sobrinus TCI-336",NA,37.73,"Nonmotile",NA,"Nonsporulating","Sphere-shaped",NA,"Mesophile","Anaerobe",37,"doi","doi.org/10.1093/nar/gkw1017"
1310,NA,NA,43.45,"No","Positive",NA,"Cocci",NA,NA,"Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
435842,"Streptococcus sp. C150",NA,39.5,"No","+","No","Coccus",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
563036,"Streptococcus sp. C300",NA,41.03,"No","+","No","Coccus",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1768764,NA,NA,39.84,NA,NA,NA,NA,NA,NA,"Unknown",20,"doi","doi.org/10.1093/nar/gkw1017"
1768777,NA,NA,43.06,NA,NA,NA,NA,NA,NA,"Unknown",20,"doi","doi.org/10.1093/nar/gkw1017"
1768771,NA,NA,40.38,NA,NA,NA,NA,NA,NA,"Unknown",20,"doi","doi.org/10.1093/nar/gkw1017"
1768767,NA,NA,39.75,NA,NA,NA,NA,NA,NA,"Unknown",20,"doi","doi.org/10.1093/nar/gkw1017"
1297534,"Streptococcus sp. CECT 7746",NA,40.9,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1297857,"Streptococcus sp. CECT 7747",NA,41.2,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
999424,"Streptococcus sp. F0441",NA,41.15,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
999425,"Streptococcus sp. F0442",NA,41.77,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1169670,"Streptococcus sp. GMD1S",NA,40.63,NA,NA,NA,"cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1169671,"Streptococcus sp. GMD2S",NA,40.6,NA,NA,NA,"cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1169672,"Streptococcus sp. GMD3S",NA,41.21,NA,NA,NA,"cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1169673,"Streptococcus sp. GMD4S",NA,40.9,NA,NA,NA,"cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1169674,"Streptococcus sp. GMD5S",NA,41.22,NA,NA,NA,"cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1169675,"Streptococcus sp. GMD6S",NA,40.77,NA,NA,NA,"cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1203590,"Streptococcus sp. HPH0090",NA,39.6,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1316409,"Streptococcus sp. HSISB1",1906877,37.2,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1316408,"Streptococcus sp. HSISM1",2334592,41.4,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1316410,"Streptococcus sp. HSISS1",2128142,40.1,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1316411,"Streptococcus sp. HSISS2",2360910,39.8,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1316412,"Streptococcus sp. HSISS3",2399857,39.3,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1304,"Streptococcus sp. HSISS4",2207810,40.2,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1156431,"Streptococcus sp. I-G2",1992567,42.1,"No","Positive",NA,"Cocci",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1156431,"Streptococcus sp. I-P16",2023580,42.1,"No","Positive",NA,"Cocci",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
563037,"Streptococcus sp. M143",NA,41.2,"No","+","No","Coccus",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
563038,"Streptococcus sp. M334",NA,39.06,"No","+","No","Coccus",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
904294,"Streptococcus sp. oral taxon 056 str. F0418",NA,58.2,"Motile",NA,NA,"Rod-shaped",NA,"Mesophile","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
864570,"Streptococcus sp. oral taxon 071 str. 73H25AP",NA,40.65,NA,"+",NA,"Coccus",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
672190,"Streptococcus suis 05HAS68",NA,41.7,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
391295,"Streptococcus suis 05ZYH33",2096309,41.1,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
286604,"Streptococcus suis 89/1591",NA,41.1,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
391296,"Streptococcus suis 98HAH33",2095698,41.1,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
568814,NA,NA,36.43,"No","Positive",NA,"Cocci",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
568814,"Streptococcus suis BM407",2170808,41,"No","+","No","Coccus",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1321372,"Streptococcus suis EA1832.92",NA,40,"No","Positive","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
423211,"Streptococcus suis GZ1",2038034,41.4,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
218494,"Streptococcus suis P1/7",2007491,40,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
568813,"Streptococcus suis SC84",2095898,41.1,"No","+","No","Coccus",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1276647,"Streptococcus suis TL13",2038146,41.3,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1416913,NA,NA,41.22,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1307,NA,2127449,41.344494,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1307,NA,2319795,41.104927,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1435981,NA,NA,38.92,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
299768,"Streptococcus thermophilus CNRZ1066",1796226,39.1,"No","+","No","Coccus",NA,"Thermophilic","Anaerobic",45,"doi","doi.org/10.1093/nar/gkw1017"
1268061,"Streptococcus thermophilus DGCC7710",NA,38.9,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
322159,NA,NA,35.08,"No","Positive",NA,"Cocci",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
322159,NA,NA,37,"No","Positive",NA,"Cocci",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
322159,"Streptococcus thermophilus LMD-9",1864178,39.1,"No","+","No","Coccus","Non-halophilic","Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
264199,"Streptococcus thermophilus LMG 18311",1796846,39.1,"No","+","No","Coccus",NA,"Thermophilic","Anaerobic",45,"doi","doi.org/10.1093/nar/gkw1017"
1433289,NA,NA,38.59,"No","Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1073569,"Streptococcus thermophilus MTCC 5460",NA,39.3,"No","Positive","No","Cocci",NA,"Thermophilic","Aerobic",40,"doi","doi.org/10.1093/nar/gkw1017"
1073570,"Streptococcus thermophilus MTCC 5461",NA,39.3,"No","Positive","No","Cocci",NA,"Thermophilic","Aerobic",40,"doi","doi.org/10.1093/nar/gkw1017"
1433288,NA,NA,38.81,"No","Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1423145,NA,NA,38.75,"No","Positive",NA,"Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1436725,NA,NA,38.73,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1435974,NA,NA,38.75,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1435972,NA,NA,38.71,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1308,NA,NA,38.94,NA,NA,NA,NA,NA,"Thermophilic","Microaerophilic",37,"doi","doi.org/10.1093/nar/gkw1017"
1308,NA,NA,38.924755,"No","Positive",NA,NA,NA,"Mesophilic","Facultative",30,"doi","doi.org/10.1093/nar/gkw1017"
1308,NA,1861792,39.07,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1123318,"Streptococcus thoraltensis DSM 12221",NA,38.4,"No","Positive",NA,"Cocci",NA,"Mesophile","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1282665,"Streptococcus tigurinus 1366",NA,40.9,"No","Positive","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1282664,"Streptococcus tigurinus AZ_3a",NA,40.3,"No","Positive","No","Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
218495,"Streptococcus uberis 0140J",1852352,36.6,"No","+","No","Coccus",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
1450192,NA,NA,36.44,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1450190,NA,NA,36.48,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1450186,NA,NA,36.44,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1450189,NA,NA,36.45,"No","Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
